,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
5841,Blues,580.779929095,644.755778984,682.451555401,Healthcare,244.178913513,Yes,No
5842,Yellows,424.420899716,696.730469381,812.198942603,Healthcare,116.090414947,Yes,No
5843,Reds,595.309328557,671.06189567,687.87831202,Financial,309.54929381,Yes,No
5844,Reds,618.809900073,680.131017092,706.86176344,Environment,157.601398136,Yes,No
5845,Blues,438.473569709,593.128697142,602.65450078,Healthcare,72.3764905018,Yes,No
5846,Blues,420.499223564,619.145582603,615.639468928,Healthcare,234.980651059,Yes,No
5847,Yellows,434.226962897,626.295342291,619.324894299,Environment,,Yes,No
5848,Oranges,408.010632521,528.615469956,723.661020042,Environment,79.2322738274,Yes,No
5849,Whites,110.22689566,355.507373193,478.922766997,Military,281.958036381,Yes,Yes
5850,Blues,420.814102245,581.463313884,614.018928872,Social,334.51440802,Yes,No
5851,Yellows,422.518888373,552.545367036,606.273576675,Healthcare,180.277669845,Yes,No
5852,Pinks,814.289158195,372.000937816,600.551647818,Military,51.302602276,Yes,Yes
5853,Yellows,397.775575314,658.629466273,651.487686451,Financial,98.7987111336,Yes,No
5854,Browns,733.33841912,637.228104456,865.552270062,Financial,401.267435099,No,No
5855,Yellows,401.45245281,597.255099332,620.511467677,Healthcare,122.825029138,Yes,No
5856,Greys,446.582187258,590.404608924,699.302799397,Education,92.9831844041,Yes,No
5857,Oranges,384.806185327,532.923425419,760.423819948,Social,133.904306721,Yes,No
5858,Browns,649.831552659,72.1744396237,275.994258299,Environment,427.462516842,No,No
5859,Blues,575.52768914,668.498716887,656.368514183,Healthcare,79.2438947709,Yes,No
5860,Reds,620.061070958,632.080411052,670.868624437,Financial,267.468868503,Yes,No
5861,Oranges,402.477389384,540.004033733,764.505533208,Healthcare,167.862076046,Yes,No
5862,Yellows,375.596667226,546.051316914,585.793962989,Social,87.2860486312,Yes,No
5863,Greys,437.000840194,600.67515031,739.329311364,Environment,142.978189782,Yes,No
5864,Blues,417.15026708,572.328541946,615.103107968,Healthcare,55.194296043,Yes,No
5865,Yellows,339.481745583,558.042145423,617.149594674,Social,167.262818096,Yes,No
5866,Oranges,831.65843807,871.534083297,710.204252,Financial,108.682242858,Yes,No
5867,Oranges,429.947658211,549.483677051,717.385979765,Education,17.3327249224,Yes,No
5868,Blues,443.599382716,582.511983144,607.601564166,Environment,27.1670503349,Yes,No
5869,Yellows,397.244620438,617.102026572,705.419785748,Healthcare,,Yes,No
5870,Pinks,737.470802501,443.646688247,837.247608759,Military,132.453846652,Yes,Yes
5871,Yellows,358.307298493,530.692272072,544.521783985,Education,133.56065825,Yes,No
5872,Whites,63.3600146975,177.322159842,264.713284055,Military,91.3378094097,Yes,Yes
5873,Yellows,403.579879947,582.307411445,679.616719091,Environment,34.2289852429,Yes,No
5874,Yellows,374.129073637,601.590624314,630.804921278,Healthcare,140.110602215,Yes,No
5875,Yellows,403.867039716,585.308210341,566.76758067,Environment,206.126505727,Yes,No
5876,Reds,610.988282021,654.999766357,703.78861303,Environment,281.961047013,Yes,No
5877,Reds,358.095674384,712.917451085,814.808433213,Environment,75.680439129,Yes,No
5878,Blues,399.275075948,568.215566356,583.603916051,Financial,71.7538639979,Yes,No
5879,Oranges,386.67534521,575.734320719,742.230394594,Financial,129.611044729,Yes,No
5880,Whites,507.322702091,541.728474368,985.075227235,Military,96.8288813739,Yes,Yes
5881,Yellows,455.593040221,562.733478532,645.474975745,Social,25.3101848088,Yes,No
5882,Reds,631.160552503,682.469069786,713.894347746,Financial,171.750198165,Yes,No
5883,Blues,583.054637358,657.041717769,648.479242319,Social,221.565109184,Yes,No
5884,Yellows,410.952446904,606.008872144,671.795345631,Environment,88.5228318234,Yes,No
5885,Browns,328.959195668,880.949662711,335.535782753,Environment,574.776430338,No,No
5886,Yellows,354.544682175,537.014522522,596.158285493,Social,232.298383182,Yes,No
5887,Greys,445.057890512,609.855870219,720.008231275,Environment,59.6934819517,Yes,No
5888,Whites,379.112049937,965.370906466,566.768899585,Military,21.2395961815,Yes,Yes
5889,Blues,632.204798341,651.983937046,707.958012827,Social,60.5720191849,Yes,No
5890,Yellows,383.618244613,613.540168196,638.78384744,Environment,65.9712573926,Yes,No
5891,Yellows,333.63354509,562.973269749,560.458108135,Environment,134.507709471,Yes,No
5892,Yellows,379.974098455,586.732201377,630.906936867,Environment,93.0868095912,Yes,No
5893,Greys,644.619951493,605.127451975,641.669592875,Healthcare,35.1494079174,Yes,No
5894,Oranges,441.074177096,555.082096622,752.076182252,Social,271.115134169,Yes,No
5895,Oranges,804.621021997,871.727218563,724.38493286,Social,222.48011599,Yes,No
5896,Yellows,438.356258883,617.45477278,632.042324141,Social,162.66053838,Yes,No
5897,Yellows,523.644363388,585.682985426,749.546530813,Financial,209.020920545,Yes,No
5898,Blues,437.733839601,605.986989975,627.202446102,Environment,111.675982076,Yes,No
5899,Greys,615.880434435,577.292893789,612.864633677,Financial,71.4865646539,Yes,No
5900,Yellows,410.719522669,613.009768621,543.827273639,Social,152.989858224,Yes,No
5901,Oranges,359.103934508,574.43346387,758.995464791,Environment,43.2329651066,Yes,No
5902,Reds,668.28618306,704.559279358,720.393185571,Social,134.095011192,Yes,No
5903,Reds,411.231400236,743.373363557,860.418399542,Financial,13.907955206,Yes,No
5904,Yellows,431.001549165,587.106428437,676.347137135,Social,68.4746493687,Yes,No
5905,Blues,454.772271568,581.641403814,603.638244907,Social,22.9143636469,Yes,No
5906,Reds,397.278429433,753.549925876,845.661609857,Social,243.176371896,Yes,No
5907,Reds,362.334400897,691.22047756,816.06248658,Healthcare,145.806609453,Yes,No
5908,Yellows,348.42383459,485.324793398,573.760132733,Social,98.4509839757,Yes,No
5909,Browns,352.040479357,1.14605819403,159.62077202,Financial,394.821486494,No,No
5910,Browns,248.893395696,575.24362526,340.180631343,Social,524.295668109,No,No
5911,Yellows,373.379607295,636.756470025,628.409741352,Environment,38.5145464107,Yes,No
5912,Oranges,439.621441516,596.066782778,772.525426962,Healthcare,63.0637808828,Yes,No
5913,Browns,91.2196764693,780.311148396,397.711415329,Environment,424.747189167,No,No
5914,Reds,361.109323603,707.839625126,837.728513023,Education,152.581695049,Yes,No
5915,Oranges,474.400380754,589.231389742,806.311175544,Social,42.5824797508,Yes,No
5916,Blues,561.036268193,640.455078658,648.525503658,Healthcare,244.274049541,Yes,No
5917,Oranges,395.893670051,564.97459692,712.249818183,Healthcare,230.498248397,Yes,No
5918,Oranges,813.150500287,840.624393541,659.794346503,Environment,156.74858256,Yes,No
5919,Yellows,405.120467236,616.919614514,584.255880125,Financial,282.83450371,Yes,No
5920,Yellows,385.807262341,591.66145355,589.879633323,Environment,19.6600141563,Yes,No
5921,Greys,439.492097429,613.255726429,744.998531587,Healthcare,52.0506665809,Yes,No
5922,Yellows,513.611644971,614.091079231,802.805230746,Social,96.848859289,Yes,No
5923,Greys,436.675910766,585.226342645,733.951914586,Social,49.7835208175,Yes,No
5924,Yellows,443.614082516,635.527669259,688.286351059,Education,213.226246464,Yes,No
5925,Greys,627.229237281,604.086867809,656.845695624,Education,321.443916809,Yes,No
5926,Yellows,393.353314922,563.226869742,574.908336664,Education,33.8138617626,Yes,No
5927,Yellows,328.63731437,533.380400394,566.394983265,Healthcare,315.630860787,Yes,No
5928,Yellows,375.86909548,562.473314696,616.729476828,Healthcare,201.314253479,Yes,No
5929,Blues,589.777694648,622.432646525,651.288982338,Financial,29.5683985206,Yes,No
5930,Whites,430.395364296,931.332055729,760.478586595,Military,259.594911392,Yes,Yes
5931,Yellows,413.048790669,585.649528008,631.509480329,Healthcare,52.9840441731,Yes,No
5932,Yellows,359.020816668,629.620469168,643.177313946,Environment,127.997248418,Yes,No
5933,Yellows,409.956925811,647.169809468,636.169130092,Healthcare,326.738901258,Yes,No
5934,Reds,375.119601355,662.405969515,855.860633654,Social,35.5005725203,Yes,No
5935,Blues,601.92844732,671.652406499,685.520888616,Education,146.249250693,Yes,No
5936,Whites,806.495973608,921.878458259,821.03646351,Foreign_Affairs,337.268088297,Yes,Yes
5937,Blues,409.970744706,597.815140525,615.145418051,Education,285.699486594,Yes,No
5938,Yellows,477.111277123,644.121843452,642.398747835,Social,187.896679114,Yes,No
5939,Whites,363.378861686,,457.761961203,Foreign_Affairs,297.748627589,Yes,Yes
5940,Blues,586.199876294,663.092645283,644.364642809,Financial,246.290194436,Yes,No
5941,Yellows,393.726946337,587.693636687,558.968647175,Healthcare,139.564462811,Yes,No
5942,Blues,435.138685153,581.846063444,617.690726932,Financial,343.173875107,Yes,No
5943,Oranges,385.796124327,585.509418357,757.65889759,Healthcare,45.9043616585,Yes,No
5944,Yellows,405.702826667,661.433973257,666.570282638,Financial,134.521468103,Yes,No
5945,Oranges,420.030337752,576.47836425,750.915403535,Financial,79.7600632773,Yes,No
5946,Greens,687.078390438,842.648636322,325.382513925,Foreign_Affairs,215.684289134,Yes,Yes
5947,Oranges,795.396492829,831.214673294,705.313911408,Social,87.8851578669,Yes,No
5948,Whites,35.0916692987,931.342290263,179.252567623,Foreign_Affairs,315.157885293,Yes,Yes
5949,Blues,424.097723717,601.780870806,618.152710502,Healthcare,63.7860977482,Yes,No
5950,Yellows,305.33474193,558.896758418,552.826928642,Social,58.6299496778,Yes,No
5951,Whites,514.622090152,587.332770526,822.483801689,Foreign_Affairs,113.492524446,Yes,Yes
5952,Yellows,519.692169095,703.446753083,819.763739664,Environment,28.2295080689,Yes,No
5953,Greens,790.469036623,938.141873196,707.129263552,Foreign_Affairs,181.592747975,Yes,Yes
5954,Oranges,396.398848108,554.691758753,754.246168461,Education,222.297796958,Yes,No
5955,Oranges,833.060931013,836.125784326,708.720744904,Financial,78.8780562502,Yes,No
5956,Blues,414.58382337,595.873900295,598.521649893,Social,323.26009503,Yes,No
5957,Reds,364.40844501,710.943889956,835.212659044,Healthcare,13.1142963541,Yes,No
5958,Yellows,518.61288459,630.670551891,861.849478184,Environment,149.598760639,Yes,No
5959,Blues,429.72096666,601.127976995,610.697721803,Healthcare,198.453015263,Yes,No
5960,Blues,392.683845112,572.385753896,594.891632845,Financial,33.2661297648,Yes,No
5961,Greys,418.455941298,587.088867862,698.026552898,Education,270.61056939,Yes,No
5962,Greys,628.411267744,627.931641344,688.439822685,Environment,108.643773822,Yes,No
5963,Whites,676.926931832,692.64397935,831.974565398,Military,180.866717562,Yes,Yes
5964,Greys,475.7180072,623.473835063,750.920295453,Education,119.813251062,Yes,No
5965,Yellows,420.171726265,555.596493484,556.812982216,Social,60.1716406387,Yes,No
5966,Blues,562.554737969,626.191557004,641.465972378,Social,157.003338368,Yes,No
5967,Greys,457.275304921,606.254146004,749.309223176,Social,55.3309016808,Yes,No
5968,Yellows,543.068452812,662.9947236,889.853207458,Education,275.801931275,Yes,No
5969,Blues,586.163859905,661.618494925,650.763817268,Education,100.104826198,Yes,No
5970,Whites,277.039861074,740.696144831,888.488182422,Foreign_Affairs,123.023769354,Yes,Yes
5971,Pinks,984.372421435,982.61208809,987.246367899,Other,140.206100861,Yes,Yes
5972,Yellows,389.107667777,575.519221369,519.076108206,Social,63.7514868554,Yes,No
5973,Greys,453.980508218,592.851329408,724.118108393,Social,71.4890289828,Yes,No
5974,Pinks,861.200104859,573.784053558,647.528216012,Military,336.694705184,Yes,Yes
5975,Pinks,761.236670986,719.528171467,862.30365973,Military,68.3281189311,Yes,Yes
5976,Greys,400.597024732,591.865612425,708.284471155,Healthcare,98.4803750247,Yes,No
5977,Yellows,353.252113828,572.167114694,602.388233985,Healthcare,313.835649502,Yes,No
5978,Reds,376.831453146,691.990327309,869.855788716,Financial,112.325031513,Yes,No
5979,Blues,447.993947797,585.530534186,609.866557242,Social,37.4802234977,Yes,No
5980,Oranges,424.455427914,548.986723374,764.34715667,Education,104.714401604,Yes,No
5981,Reds,607.085238046,655.639999581,730.916491101,Social,107.040416512,Yes,No
5982,Pinks,768.452552393,649.405459641,876.820305729,Other,250.156442472,Yes,Yes
5983,Yellows,422.790089559,579.293238886,642.032884442,Healthcare,56.7214773484,Yes,No
5984,Reds,389.970582471,720.586623356,840.655161552,Financial,47.2289872326,Yes,No
5985,Yellows,504.621207006,630.583707441,783.580577486,Environment,198.364097157,Yes,No
5986,Greens,899.639740662,879.803961596,855.084392009,Other,87.2304091895,Yes,Yes
5987,Greens,899.242457304,890.163781769,870.811979752,Foreign_Affairs,134.367773081,Yes,Yes
5988,Oranges,463.471728491,588.804499523,741.242349898,Financial,82.388136506,Yes,No
5989,Blues,401.546450504,577.759031988,588.059726406,Social,258.832963637,Yes,No
5990,Browns,276.669233002,442.222386037,261.68987055,Education,348.204901172,No,No
5991,Blues,599.215097999,668.080131014,651.861110018,Social,257.981259788,Yes,No
5992,Greys,454.893683584,566.414604713,720.860134078,Education,120.466144802,Yes,No
5993,Oranges,427.012456251,566.2918151,788.888050203,Education,162.871375563,Yes,No
5994,Whites,644.297310151,980.746862685,715.307138736,Foreign_Affairs,177.265487186,Yes,Yes
5995,Browns,290.798544121,521.355528739,288.857721896,Social,547.354328618,No,No
5996,Blues,589.810674146,663.336452815,679.737579959,Healthcare,272.013419241,Yes,No
5997,Greys,463.225559343,574.605928919,733.687258844,Education,31.0678379979,Yes,No
5998,Pinks,545.802741335,312.682917109,403.303163841,Other,266.076579564,Yes,Yes
5999,Reds,422.028193366,725.852607614,891.305295614,Healthcare,56.8134432428,Yes,No
6000,Blues,568.961553973,641.95582845,631.547163048,Financial,217.628770934,Yes,No
6001,Yellows,355.653168887,603.562578614,613.381675069,Financial,30.7991760149,Yes,No
6002,Pinks,875.870992015,472.499582916,732.955290486,Military,257.988280529,Yes,Yes
6003,Blues,606.104060215,671.263707449,661.913794417,Healthcare,84.5222625382,Yes,No
6004,Whites,629.28641215,761.05921761,981.832720357,Military,106.971602475,Yes,Yes
6005,Greys,443.330224101,,694.754814854,Environment,32.4839495303,Yes,No
6006,Oranges,410.29366148,591.582080356,787.934047347,Healthcare,94.841535628,Yes,No
6007,Blues,439.361290504,591.166376193,597.181074785,Social,54.8821452847,Yes,No
6008,Reds,623.807964149,638.13194107,700.354891837,Environment,119.810806897,Yes,No
6009,Pinks,949.138442601,300.086080329,842.275867552,Other,273.560643901,Yes,Yes
6010,Reds,553.956231431,643.337080745,675.921684607,Social,184.212897411,Yes,No
6011,Greys,458.838269376,576.509080611,726.518495086,Social,253.033286668,Yes,No
6012,Yellows,481.080635853,605.715310771,628.367982178,Healthcare,270.313246937,Yes,No
6013,Blues,419.268203151,581.758012437,591.687904495,Social,220.412730686,Yes,No
6014,Blues,601.120082609,646.339684627,681.139382788,Healthcare,49.5764831211,Yes,No
6015,Pinks,742.409027368,97.6943303831,976.40098915,Other,246.681837383,Yes,Yes
6016,Yellows,427.901334046,522.219064286,603.777377773,Environment,93.3454562917,Yes,No
6017,Blues,436.541501974,591.146161154,617.201913209,Education,82.8818181173,Yes,No
6018,Yellows,420.057051114,553.235466914,574.454678368,Financial,124.969836595,Yes,No
6019,Browns,310.392782063,715.483628318,567.025510687,Healthcare,561.397200861,No,No
6020,Reds,608.349077238,662.911080007,687.83866695,Financial,128.801958317,Yes,No
6021,Yellows,414.530117116,576.782310489,598.034989307,Education,42.6996285059,Yes,No
6022,Yellows,357.815281966,593.466950161,645.118616199,Financial,19.4572779199,Yes,No
6023,Greys,424.310336889,602.520562198,744.947935196,Healthcare,183.125980322,Yes,No
6024,Greys,639.998501202,626.254994534,638.336506193,Education,100.22077841,Yes,No
6025,Blues,406.267670636,572.53854282,578.398054992,Education,24.1912321199,Yes,No
6026,Greys,475.202787243,620.229532345,746.182942175,Healthcare,196.178306455,Yes,No
6027,Pinks,144.705041586,64.8238596041,700.809466478,Military,105.910294845,Yes,Yes
6028,Oranges,435.758828589,619.82390834,803.604395094,Financial,50.4044278597,Yes,No
6029,Reds,388.256569327,744.219788951,827.453178859,Financial,133.082105247,Yes,No
6030,Pinks,699.220797219,238.946603611,889.027632662,Other,59.4774272525,Yes,Yes
6031,Greens,947.782217145,972.792709565,862.158993492,Other,39.5235090666,Yes,Yes
6032,Yellows,391.281371463,610.877062442,587.359173051,Environment,140.885680519,Yes,No
6033,Greens,858.671091646,742.116857612,715.626518941,Foreign_Affairs,52.515842321,Yes,Yes
6034,Yellows,355.455976042,589.312004508,648.780260351,Environment,97.6026140571,Yes,No
6035,Oranges,431.694330507,561.04704632,752.93246189,Healthcare,25.6608304041,Yes,No
6036,Yellows,368.688206674,570.721211742,549.578348497,Environment,18.1135663654,Yes,No
6037,Greys,627.249074547,626.905140699,679.983971902,Social,92.6749202128,Yes,No
6038,Yellows,415.684570107,607.46141907,661.768472527,Social,266.179390908,Yes,No
6039,Yellows,554.16572066,627.713885561,897.55942245,Social,11.6089062349,Yes,No
6040,Whites,626.789096743,825.839589776,931.493167875,Military,261.529012336,Yes,Yes
6041,Blues,599.1269786,661.032142213,689.726805198,Healthcare,161.626279746,Yes,No
6042,Whites,28.1731821597,796.260786898,167.093808659,Military,333.424617677,Yes,Yes
6043,Reds,406.666201416,734.970058451,865.265756243,Social,16.5047077054,Yes,No
6044,Yellows,416.127281823,589.846936578,540.808544321,Social,314.625238142,Yes,No
6045,Yellows,356.470336039,589.879989184,604.864411277,Healthcare,74.0607108889,Yes,No
6046,Greys,447.889031564,595.918782673,701.577525543,Environment,200.099880287,Yes,No
6047,Pinks,806.773912115,757.364491466,871.284139458,Other,112.649416388,Yes,Yes
6048,Greens,932.142371403,704.928950554,624.27534,Other,154.642240358,Yes,Yes
6049,Blues,591.481593884,676.345589938,635.635419971,Social,14.6184984765,Yes,No
6050,Yellows,527.427365685,604.662373831,822.001349089,Education,153.801459273,Yes,No
6051,Yellows,385.511264578,629.439979696,629.781283074,Financial,155.2342288,Yes,No
6052,Yellows,350.158299048,579.705537471,606.312280789,Healthcare,27.0305541581,Yes,No
6053,Blues,622.08290751,658.551064179,660.179694214,Healthcare,197.723817799,Yes,No
6054,Oranges,457.576462338,599.816663007,806.818167739,Social,142.999979118,Yes,No
6055,Browns,807.803709698,365.799132906,776.24511147,Financial,567.971270029,No,No
6056,Yellows,439.996586339,611.324693814,634.936848793,Financial,216.967962522,Yes,No
6057,Whites,338.320868555,698.103667667,729.962478195,Foreign_Affairs,147.677512045,Yes,Yes
6058,Greens,846.324969139,844.843699982,499.410219025,Foreign_Affairs,109.063781614,Yes,Yes
6059,Yellows,588.612282673,612.747098846,776.514539139,Financial,180.564091193,Yes,No
6060,Browns,342.157577876,597.109076265,83.4949089349,Financial,594.879053952,No,No
6061,Oranges,404.303732901,561.607125759,776.824342708,Financial,115.59199986,Yes,No
6062,Yellows,504.831713902,645.166097692,704.365192057,Education,66.534595408,Yes,No
6063,Greys,461.11458432,552.181686404,723.839318445,Social,54.6492840585,Yes,No
6064,Yellows,343.937535504,561.67602459,582.13241301,Healthcare,78.3195905861,Yes,No
6065,Reds,393.931049398,704.767442747,884.549919169,Healthcare,121.70598119,Yes,No
6066,Yellows,524.386145679,575.82118474,736.994380265,Environment,307.832583333,Yes,No
6067,Whites,408.419771586,437.929357345,415.615739495,Military,31.3807363945,Yes,Yes
6068,Blues,433.610894097,575.230530464,576.695027417,Financial,67.2635740589,Yes,No
6069,Blues,581.759990106,619.560691375,664.79792762,Healthcare,341.022258935,Yes,No
6070,Pinks,741.47887925,437.55001924,485.266129109,Military,129.062820723,Yes,Yes
6071,Reds,326.824401773,694.428111741,816.933308042,Social,53.99164253,Yes,No
6072,Yellows,388.006401857,570.263419084,619.57755829,Healthcare,100.680299776,Yes,No
6073,Yellows,404.211324994,591.344973967,618.97658656,Education,149.416133834,Yes,No
6074,Yellows,397.885246417,572.098370011,635.283771036,Education,268.906166777,Yes,No
6075,Blues,580.790789901,647.110369035,646.516326241,Education,178.260216244,Yes,No
6076,Yellows,410.05144184,549.134407851,630.741141518,Financial,271.657076127,Yes,No
6077,Yellows,526.21107232,544.064550383,763.917368798,Financial,106.42322557,Yes,No
6078,Greys,421.356868112,615.766574281,719.727575901,Education,60.3689837774,Yes,No
6079,Oranges,469.032627605,600.293280945,806.833785153,Financial,200.403421933,Yes,No
6080,Whites,849.566011457,892.801522714,868.218919292,Foreign_Affairs,46.175981096,Yes,Yes
6081,Yellows,478.591152628,717.83857732,884.210692466,Environment,284.876370147,Yes,No
6082,Greens,735.289015811,702.0709199,693.943025311,Foreign_Affairs,267.14772185,Yes,Yes
6083,Blues,439.495780017,586.509811177,615.170671119,Financial,302.988314945,Yes,No
6084,Yellows,425.495314451,588.654863936,653.156863835,Financial,178.40019211,Yes,No
6085,Reds,422.634598781,692.233879667,845.734280939,Environment,71.5874246991,Yes,No
6086,Blues,425.936542052,590.918577751,613.042682502,Social,65.4255218476,Yes,No
6087,Blues,605.601170573,643.558059623,680.300691634,Education,149.438989652,Yes,No
6088,Blues,588.141494901,680.592647964,628.300179059,Financial,160.601626052,Yes,No
6089,Reds,419.177346219,776.533906751,883.137117737,Healthcare,120.77110748,Yes,No
6090,Reds,391.072888687,720.678133355,865.483227815,Social,144.897894544,Yes,No
6091,Oranges,788.218282347,861.931196542,691.138894377,Environment,49.8580552447,Yes,No
6092,Blues,607.107406716,668.057201484,662.27736185,Healthcare,65.359415987,Yes,No
6093,Reds,609.439552036,653.776305014,658.588261978,Education,198.616376097,Yes,No
6094,Browns,2.07003373319,246.525779683,617.50630864,Education,,No,No
6095,Greys,431.519850872,591.509285737,715.114624352,Environment,132.432883712,Yes,No
6096,Yellows,465.300414873,604.373286468,628.576139202,Financial,67.9498408685,Yes,No
6097,Yellows,521.743301034,680.197229384,789.424971109,Social,37.3697951707,Yes,No
6098,Browns,607.654046314,505.496613028,376.348171292,Education,439.054054935,No,No
6099,Pinks,663.89960335,363.318335498,914.597206374,Military,54.5760709764,Yes,Yes
6100,Oranges,444.203817203,532.248179131,775.386631667,Healthcare,120.651707618,Yes,No
6101,Yellows,406.556872565,618.407144231,605.897140919,Environment,340.230843597,Yes,No
6102,Browns,541.008332171,844.997925591,517.43943347,Environment,571.290556436,No,No
6103,Yellows,399.583658211,613.359805209,652.14804307,Education,181.985951846,Yes,No
6104,Blues,435.329184285,571.855934822,597.265384376,Healthcare,134.127305939,Yes,No
6105,Greys,458.12117108,621.832702606,727.148974276,Social,252.547380378,Yes,No
6106,Whites,435.816143407,444.514552818,724.298585015,Military,335.028559735,Yes,Yes
6107,Greys,460.882308587,578.539022734,727.739718904,Social,128.584926133,Yes,No
6108,Reds,613.417287469,680.857368472,722.863737415,Financial,98.8839287338,Yes,No
6109,Greys,449.628411948,620.977303253,776.415411109,Healthcare,219.19121949,Yes,No
6110,Pinks,904.796431525,412.92841523,720.111845489,Military,283.091454543,Yes,Yes
6111,Whites,974.820147036,990.62145866,995.653817289,Military,82.0641091299,Yes,Yes
6112,Reds,566.462922087,611.315765557,674.921012651,Education,10.0455460409,Yes,No
6113,Yellows,421.541859055,575.051226056,617.251884828,Environment,90.5822363672,Yes,No
6114,Blues,560.218290741,635.440018254,651.586335376,Education,238.742648863,Yes,No
6115,Pinks,977.4328781,91.3201000076,654.24967414,Other,293.416732133,Yes,Yes
6116,Whites,324.193725362,856.947692788,795.44321933,Foreign_Affairs,60.7023171705,Yes,Yes
6117,Greens,904.666662198,668.553975864,615.438061766,Foreign_Affairs,312.267311831,Yes,Yes
6118,Yellows,586.544453135,574.634623618,869.546143513,Healthcare,51.5702210509,Yes,No
6119,Yellows,439.651364616,565.18123825,595.561646507,Financial,117.038043029,Yes,No
6120,Yellows,471.395165913,634.198897469,669.310550461,Social,240.690634758,Yes,No
6121,Yellows,534.57650691,623.585456065,819.615704253,Social,41.8567880352,Yes,No
6122,Reds,374.961236094,687.82694794,840.520282586,Education,197.386444856,Yes,No
6123,Pinks,940.2721799,248.654344818,452.463812757,Military,75.625217342,Yes,Yes
6124,Yellows,379.175842051,595.068007941,572.18297448,Social,82.0258868763,Yes,No
6125,Yellows,427.726068194,590.571910164,612.400516002,Education,104.020188288,Yes,No
6126,Blues,587.662552459,656.108346902,663.25257934,Education,55.1209473081,Yes,No
6127,Greens,854.651686663,925.933089381,804.774377961,Other,200.733081002,Yes,Yes
6128,Greens,991.429317151,528.993243169,79.8669271171,Foreign_Affairs,186.174161012,Yes,Yes
6129,Yellows,367.78576386,560.708593611,605.439266382,Healthcare,108.849985946,Yes,No
6130,Yellows,330.276125923,565.173422992,605.690186037,Healthcare,44.7272739043,Yes,No
6131,Yellows,467.186015996,609.475594453,679.345731639,Financial,213.906853807,Yes,No
6132,Reds,399.240353532,717.163041323,851.583748103,Environment,135.647319111,Yes,No
6133,Blues,387.398606753,573.629127583,576.827738862,Financial,139.74989035,Yes,No
6134,Blues,589.160900032,642.028549978,637.189692238,Social,303.047684645,Yes,No
6135,Reds,363.957183589,690.197069672,825.683839878,Education,17.3635587436,Yes,No
6136,Blues,438.325130239,588.178178957,617.831336501,Social,97.6813719216,Yes,No
6137,Whites,702.65575056,793.33157915,957.519772174,Military,168.571429027,Yes,Yes
6138,Oranges,419.619769799,541.440084708,727.828780283,Healthcare,97.2492905327,Yes,No
6139,Yellows,384.102045099,583.960214196,622.425156316,Healthcare,33.9457288738,Yes,No
6140,Blues,411.277863188,582.053859242,572.727673185,Environment,71.7535478316,Yes,No
6141,Blues,614.969872525,664.192255489,657.838489679,Education,42.7236208503,Yes,No
6142,Reds,372.097044563,673.436137879,801.409405435,Social,168.423944078,Yes,No
6143,Reds,559.538064425,647.792958058,645.81580967,Environment,137.217186925,Yes,No
6144,Greens,321.465474909,,179.619122297,Foreign_Affairs,88.3424931803,Yes,Yes
6145,Greens,990.691387547,645.234280008,579.178506508,Other,98.7732565674,Yes,Yes
6146,Blues,404.496757436,579.106087083,610.346408418,Healthcare,62.486733836,Yes,No
6147,Blues,402.729043456,523.255570921,533.414358175,Financial,63.6611993782,Yes,No
6148,Greens,723.739522539,973.963699468,703.322921414,Other,90.704585065,Yes,Yes
6149,Greys,456.955348873,609.534773403,773.501762195,Financial,74.1400628837,Yes,No
6150,Greys,629.968434373,575.252900959,653.932389632,Social,58.3615460119,Yes,No
6151,Browns,303.715096341,391.042798207,476.935540984,Environment,435.913687146,No,No
6152,Yellows,359.564942173,614.044808371,625.153146985,Environment,37.3451808234,Yes,No
6153,Reds,597.804231506,646.619320923,716.246455857,Financial,204.179449843,Yes,No
6154,Greys,447.916354834,609.757343151,747.599234507,Healthcare,263.187943484,Yes,No
6155,Pinks,434.182946394,48.4435590915,231.996001372,Other,266.887036029,Yes,Yes
6156,Reds,367.519032482,702.180236759,838.989026912,Environment,85.6488787265,Yes,No
6157,Blues,428.437466974,592.072644588,610.586203948,Social,111.212962997,Yes,No
6158,Yellows,457.468867827,602.40451399,619.254739267,Education,56.9658252664,Yes,No
6159,Oranges,389.042854333,558.340730094,796.552693103,Healthcare,54.5080998828,Yes,No
6160,Greys,611.445154856,600.043030124,610.169939939,Environment,268.446816703,Yes,No
6161,Blues,593.218049175,660.248305296,647.490365779,Environment,89.6719050013,Yes,No
6162,Whites,136.575354263,238.026590611,780.869204888,Foreign_Affairs,169.025489606,Yes,Yes
6163,Oranges,359.547641641,533.080174483,708.213530705,Financial,205.061736873,Yes,No
6164,Greens,538.430780246,455.113147816,214.458513306,Other,208.115763754,Yes,Yes
6165,Greys,446.687266534,569.507211477,703.837178739,Education,315.203279151,Yes,No
6166,Blues,390.703111523,571.540408511,576.246843246,Environment,106.943022555,Yes,No
6167,Reds,553.987302433,610.761325264,656.288782099,Environment,265.717549231,Yes,No
6168,Reds,626.85746033,682.596248969,712.566301169,Financial,202.542501377,Yes,No
6169,Yellows,424.891589053,573.491467332,628.462156785,Education,67.9364840388,Yes,No
